,InA,OutA,InB,OutB,InC,OutC,f1,f2,f3,NetP,NetS,f1/f2,f1/f3,log2(InTT)
47,6.0,7.0,6.0,4.0,6.0,4.0,0.4465820738092682,0.4842320008589817,0.0691859253317501,E:4N,20N,0.9222481641384168,6.454811027935003,4.169925001442312
48,5.0,4.0,9.0,4.0,3.0,4.0,0.500572283852791,0.3772084287139755,0.1222192874332335,E:4N,20N,1.3270442698202753,4.095689758674512,4.087462841250339
49,5.0,6.0,4.0,6.0,6.0,5.0,0.4867883192177188,0.4718867722888669,0.0413249084934142,E:4N,20N,1.031578649379326,11.779537740423466,3.9068905956085187
50,7.0,4.0,3.0,5.0,6.0,5.0,0.5257921097854072,0.4212415682581229,0.0529663219564698,E:4N,20N,1.2481961643994717,9.926913751298944,4.0
51,7.0,5.0,3.0,5.0,5.0,4.0,0.5426506458229392,0.4191820500027717,0.038167304174289,E:4N,20N,1.294546476451821,14.21768336964417,3.9068905956085187
52,6.0,7.0,6.0,4.0,8.0,6.0,0.4087732163970247,0.4109283565559663,0.180298427047009,E:4N,20N,0.9947554357722984,2.267203453141861,4.321928094887363
53,7.0,4.0,6.0,3.0,6.0,4.0,0.5392386403052376,0.4272335364947227,0.0335278232000396,E:4N,20N,1.2621636511250292,16.083317938296712,4.247927513443585
54,6.0,6.0,5.0,4.0,2.0,9.0,0.5316462727546858,0.4060927803964513,0.0622609468488628,E:4N,20N,1.3091744015632631,8.539000764720885,3.700439718141092
55,7.0,6.0,4.0,3.0,7.0,5.0,0.5286834537899021,0.4404187963444915,0.0308977498656063,E:4N,20N,1.2004107412717482,17.11074288870478,4.169925001442312
56,6.0,6.0,2.0,5.0,5.0,5.0,0.6016924181179404,0.3712062256809338,0.0271013562011257,E:4N,20N,1.6209114408418313,22.20156119319771,3.700439718141092
57,6.0,4.0,3.0,3.0,7.0,8.0,0.4795688524372954,0.4875385899593232,0.0328925576033813,E:4N,20N,0.983653114468964,14.579859013091658,4.0
58,6.0,3.0,4.0,7.0,3.0,6.0,0.480518178228743,0.4832131061237536,0.0362687156475034,E:4N,20N,0.994422899832687,13.248833592535005,3.700439718141092
59,10.0,3.0,4.0,6.0,7.0,4.0,0.4989850565776971,0.4278454406725979,0.0731695027497048,E:4N,20N,1.1662741007436321,6.819576979832766,4.392317422778761
60,4.0,3.0,3.0,8.0,5.0,7.0,0.5387525417316877,0.4062219227313567,0.0550255355369556,E:4N,20N,1.326251764329264,9.790954989794823,3.584962500721156
61,3.0,4.0,6.0,5.0,4.0,6.0,0.4986348166209489,0.4642893426800772,0.0370758406989738,E:4N,20N,1.0739742888402626,13.449049494776535,3.700439718141092
62,2.0,6.0,7.0,8.0,5.0,4.0,0.5336429060366678,0.4243612750448634,0.0419958189184689,E:4N,20N,1.2575202720376668,12.707048458149783,3.807354922057604
63,6.0,6.0,7.0,5.0,5.0,4.0,0.4832080933306044,0.4273032952252858,0.0894886114441098,E:4N,20N,1.130831656881663,5.399660197346927,4.169925001442312
64,4.0,7.0,5.0,6.0,7.0,4.0,0.4913381753330293,0.4762540075829254,0.0324078170840452,E:4N,20N,1.0316725266558044,15.161100609115744,4.0
65,6.0,4.0,6.0,7.0,7.0,5.0,0.4232207337136508,0.5358986959525387,0.0408805703338105,E:4N,20N,0.7897401820718983,10.35261324041812,4.247927513443585
66,6.0,5.0,5.0,7.0,4.0,6.0,0.4764747803828029,0.4867575193437664,0.0367677002734306,E:4N,20N,0.9788750280122506,12.959058544303826,3.9068905956085187
67,8.0,4.0,4.0,6.0,6.0,4.0,0.516839700351248,0.42084486027789,0.0623154393708619,E:4N,20N,1.228100302828865,8.293926923556562,4.169925001442312
68,4.0,6.0,4.0,4.0,6.0,5.0,0.477270325954884,0.4832003803687463,0.0395292936763695,E:4N,20N,0.9877275460558684,12.073838957567684,3.807354922057604
69,4.0,5.0,6.0,5.0,7.0,5.0,0.5154798263944703,0.4204147243208487,0.0641054492846809,E:4N,20N,1.2261221992811808,8.041123370110332,4.087462841250339
70,7.0,4.0,5.0,8.0,4.0,5.0,0.5353818538462962,0.4006643350173023,0.0639538111364014,E:4N,20N,1.336235364755329,8.371383101851864,4.0
71,6.0,5.0,2.0,3.0,7.0,4.0,0.4233188950331415,0.5217510703898341,0.0549300345770243,E:4N,20N,0.8113426479735872,7.706510623792762,3.9068905956085187
72,10.0,4.0,7.0,6.0,6.0,7.0,0.4532950703370169,0.4556407027949457,0.0910642268680374,E:4N,20N,0.9948520129050358,4.977751263335205,4.523561956057013
73,6.0,4.0,5.0,4.0,6.0,7.0,0.5636400345756595,0.3795246477762425,0.056835317648098,E:4N,20N,1.485121026732278,9.917073712255776,4.087462841250339
74,5.0,6.0,5.0,6.0,4.0,4.0,0.5128892527030253,0.4549473037961731,0.0321634435008015,E:4N,20N,1.1273596929212961,15.94634146341465,3.807354922057604
75,2.0,7.0,3.0,6.0,4.0,6.0,0.6441635287789134,0.323266063960853,0.0325704072602335,E:4N,20N,1.9926729112429213,19.777570591369244,3.169925001442312
76,4.0,6.0,5.0,4.0,6.0,5.0,0.4773405878840157,0.4829068335803124,0.0397525785356718,E:4N,20N,0.9884734584204823,12.007789317507447,3.9068905956085187
77,6.0,5.0,4.0,5.0,6.0,4.0,0.5228289787319114,0.4420394605317791,0.0351315607363095,E:4N,20N,1.1827653985979927,14.882031079010739,4.0
78,7.0,5.0,7.0,7.0,6.0,4.0,0.5533702125175152,0.3928800794021485,0.0537497080803362,E:4N,20N,1.4084964892075642,10.295315682281077,4.321928094887363
79,8.0,4.0,7.0,6.0,3.0,6.0,0.5172384761102926,0.4202315302041675,0.0625299936855398,E:4N,20N,1.2308416644962237,8.271845967416196,4.169925001442312
80,5.0,4.0,3.0,5.0,7.0,6.0,0.4898446833930704,0.4336718438868976,0.0764834727200318,E:4N,20N,1.1295284448321776,6.404582140067695,3.9068905956085187
81,4.0,4.0,7.0,3.0,6.0,6.0,0.4966322361751036,0.380261189909758,0.1231065739151383,E:4N,20N,1.3060292487197085,4.034165035877367,4.087462841250339
82,6.0,4.0,3.0,5.0,5.0,7.0,0.4848291637635242,0.4575637267146069,0.0576071095218688,E:4N,20N,1.0595882834609471,8.416134185303525,3.807354922057604
83,6.0,6.0,5.0,6.0,6.0,3.0,0.5568647677655156,0.422174991774195,0.0209602404602893,E:4N,20N,1.3190377891056158,26.567670767925417,4.087462841250339
84,3.0,4.0,3.0,7.0,5.0,3.0,0.4671016966168055,0.4622360539437138,0.0706622494394806,E:4N,20N,1.0105263157894737,6.610342867967422,3.4594316186372973
85,5.0,3.0,8.0,9.0,6.0,5.0,0.423628832790232,0.4853902477327156,0.0909809194770523,E:4N,20N,0.8727592586975643,4.656238200550193,4.247927513443585
86,6.0,5.0,3.0,5.0,6.0,5.0,0.5139598577443486,0.4240417501260407,0.0619983921296107,E:4N,20N,1.2120501285347045,8.289890109890111,3.9068905956085187
87,5.0,7.0,8.0,6.0,6.0,3.0,0.5060388367788687,0.418248266775418,0.0757128964457132,E:4N,20N,1.2099006187886743,6.683654443753884,4.247927513443585
88,4.0,7.0,3.0,7.0,5.0,7.0,0.4883675435990697,0.4470833725791376,0.0645490838217926,E:4N,20N,1.0923411013515705,7.565832304411276,3.584962500721156
89,3.0,5.0,3.0,4.0,4.0,7.0,0.4933292429800399,0.4624166155372505,0.0442541414827095,E:4N,20N,1.0668501658550356,11.147640117994113,3.321928094887362
90,5.0,5.0,7.0,3.0,4.0,4.0,0.4105525892205038,0.5427471335276224,0.0467002772518737,E:4N,20N,0.7564343758981995,8.79122380807775,4.0
91,5.0,5.0,6.0,6.0,6.0,7.0,0.4964862988794499,0.4409612269857534,0.0625524741347965,E:4N,20N,1.12591826332044,7.937116888607064,4.087462841250339
92,5.0,5.0,6.0,7.0,7.0,4.0,0.4904182223486134,0.4241668119146125,0.085414965736774,E:4N,20N,1.1561918768112809,5.741595961765655,4.169925001442312
93,3.0,6.0,3.0,8.0,2.0,4.0,0.5103336606721189,0.461457732066957,0.0282086072609239,E:4N,20N,1.1059163715520322,18.09141642306676,3.0
94,6.0,7.0,6.0,7.0,5.0,5.0,0.4674631280443956,0.5077610887233551,0.0247757832322492,E:4N,20N,0.9206359810274568,18.867743702081068,4.087462841250339
95,8.0,5.0,7.0,8.0,3.0,5.0,0.5101401680427456,0.4507624161607066,0.0390974157965477,E:4N,20N,1.1317273795534666,13.047925486875554,4.169925001442312
96,7.0,7.0,2.0,4.0,6.0,4.0,0.4966785803442586,0.4511650846033476,0.0521563350523937,E:4N,20N,1.1008799157872007,9.522881158066793,3.9068905956085187
97,4.0,4.0,8.0,6.0,5.0,5.0,0.475339076075834,0.4990666493020025,0.0255942746221635,E:4N,20N,0.9524561032893021,18.572086261206696,4.087462841250339
98,7.0,6.0,4.0,5.0,11.0,5.0,0.4651396889476819,0.447252336054558,0.0876079749977601,E:4N,20N,1.0399938724768156,5.309330445767913,4.459431618637297
99,7.0,8.0,5.0,7.0,2.0,8.0,0.554810298102981,0.4126543209876543,0.0325353809093646,E:4N,20N,1.3444916722914424,17.052521980564578,3.807354922057604
0,6.0,7.0,7.0,9.0,6.0,7.0,0.5036064725210424,0.4446369896925777,0.0517565377863798,E:6N,20N,1.1326238801437465,9.730296771388193,4.247927513443585
1,8.0,6.0,8.0,8.0,6.0,8.0,0.5300762605722686,0.4094133690537789,0.0605103703739524,E:6N,20N,1.2947214249436,8.760089506912818,4.459431618637297
2,6.0,8.0,7.0,5.0,6.0,9.0,0.4791626626496637,0.4385320624366932,0.082305274913643,E:6N,20N,1.0926513787548566,5.82177343010414,4.247927513443585
3,7.0,7.0,10.0,5.0,6.0,6.0,0.523888169816205,0.4168884286823712,0.0592234015014237,E:6N,20N,1.2566627753905766,8.845965556429766,4.523561956057013
4,5.0,5.0,9.0,8.0,7.0,9.0,0.4545689046796291,0.4645365390699146,0.0808945562504562,E:6N,20N,0.9785428409781447,5.619276818482648,4.392317422778761
5,4.0,8.0,5.0,10.0,7.0,6.0,0.4834238773053305,0.4767064250811861,0.0398696976134834,E:6N,20N,1.014091381761847,12.125095153514357,4.0
6,3.0,7.0,7.0,8.0,8.0,7.0,0.460367266353728,0.5140570542135907,0.0255756794326812,E:6N,20N,0.895556753049527,18.000196927924424,4.169925001442312
7,9.0,10.0,7.0,6.0,7.0,5.0,0.4748647984267453,0.4551727770754319,0.0699624244978227,E:6N,20N,1.0432627396520464,6.78742627682269,4.523561956057013
8,4.0,8.0,4.0,6.0,10.0,6.0,0.4824884911143687,0.4776277550600519,0.0398837538255793,E:6N,20N,1.010176829136962,12.097369099819447,4.169925001442312
9,6.0,4.0,8.0,8.0,7.0,7.0,0.4610573233677084,0.4322011626562385,0.106741513976053,E:6N,20N,1.0667655786350148,4.319381524522358,4.392317422778761
10,8.0,7.0,11.0,8.0,11.0,8.0,0.5087621282380766,0.4313959190767951,0.0598419526851282,E:6N,20N,1.179339223530089,8.501763485477191,4.906890595608519
11,8.0,7.0,5.0,6.0,7.0,9.0,0.4582146981655233,0.4088482764860219,0.1329370253484547,E:6N,20N,1.120745089361259,3.4468553585011428,4.321928094887363
12,5.0,9.0,5.0,8.0,4.0,6.0,0.5271241418043028,0.4483420633374213,0.0245337948582759,E:6N,20N,1.1757186864877995,21.485634197617408,3.807354922057604
13,8.0,7.0,9.0,8.0,5.0,6.0,0.5190437471247151,0.4347056243246424,0.0462506285506424,E:6N,20N,1.1940120349974772,11.222414989590575,4.459431618637297
14,7.0,6.0,6.0,10.0,5.0,6.0,0.4565087350644968,0.4780025665802618,0.0654886983552412,E:6N,20N,0.9550340667215728,6.970801779998449,4.169925001442312
15,5.0,6.0,8.0,6.0,6.0,10.0,0.4951858976048062,0.412263181470844,0.0925509209243498,E:6N,20N,1.2011402421097035,5.350415670197017,4.247927513443585
16,10.0,8.0,6.0,4.0,5.0,9.0,0.5055383607521743,0.4500745355731886,0.0443871036746371,E:6N,20N,1.123232533269962,11.389307228915685,4.392317422778761
17,3.0,4.0,12.0,5.0,6.0,10.0,0.5373127813735393,0.3980819833638869,0.0646052352625737,E:6N,20N,1.349754080385953,8.31686130682367,4.392317422778761
18,7.0,8.0,10.0,6.0,4.0,5.0,0.4739336768858997,0.4591026872798207,0.0669636358342795,E:6N,20N,1.0323042970929937,7.0774782608695705,4.392317422778761
19,8.0,10.0,6.0,8.0,5.0,6.0,0.5064295282954805,0.4320408427836801,0.0615296289208393,E:6N,20N,1.1721797528041724,8.230661181900274,4.247927513443585
20,8.0,4.0,7.0,6.0,7.0,10.0,0.5443428510319752,0.4133515132071436,0.0423056357608811,E:6N,20N,1.3169005885777119,12.866911021233596,4.459431618637297
21,8.0,5.0,7.0,7.0,10.0,5.0,0.4446628778995793,0.4579651426775173,0.0973719794229032,E:6N,20N,0.9709535431011941,4.566641045349733,4.643856189774724
22,10.0,7.0,10.0,8.0,9.0,4.0,0.4695325686335296,0.4494104003766089,0.0810570309898614,E:6N,20N,1.04477459409052,5.792619873928748,4.857980995127572
23,9.0,9.0,5.0,8.0,6.0,4.0,0.4380142006771667,0.5079115822642828,0.0540742170585504,E:6N,20N,0.8623827767905748,8.100241196333815,4.321928094887363
24,7.0,5.0,6.0,9.0,8.0,5.0,0.4747889022919179,0.4621632488942501,0.0630478488138319,E:6N,20N,1.0273186010092221,7.530612244897962,4.392317422778761
25,9.0,8.0,8.0,6.0,8.0,7.0,0.4137622922428982,0.4681468392809634,0.1180908684761383,E:6N,20N,0.8838301522624918,3.503761955366633,4.643856189774724
26,9.0,5.0,7.0,6.0,9.0,6.0,0.465058424425179,0.4701146949544989,0.064826880620322,E:6N,20N,0.9892446022564572,7.173851648808039,4.643856189774724
27,6.0,7.0,5.0,9.0,7.0,8.0,0.4832096892837388,0.4590492048195519,0.0577411058967092,E:6N,20N,1.0526315789473684,8.36855619198104,4.169925001442312
28,7.0,9.0,7.0,5.0,6.0,7.0,0.4375283903699865,0.39428545837252,0.1681861512574934,E:6N,20N,1.1096741740767184,2.6014531345100433,4.321928094887363
29,6.0,5.0,6.0,6.0,7.0,4.0,0.52143041373974,0.4137296253028073,0.0648399609574527,E:6N,20N,1.2603168394289068,8.041806411356372,4.247927513443585
30,7.0,11.0,5.0,8.0,6.0,4.0,0.5225720329631882,0.4271111996253693,0.0503167674114423,E:6N,20N,1.2235034656584753,10.385643988018844,4.169925001442312
31,5.0,5.0,7.0,5.0,10.0,7.0,0.497025649399881,0.4530227566981209,0.049951593901998,E:6N,20N,1.097131749015165,9.950145942790439,4.459431618637297
32,4.0,9.0,9.0,5.0,8.0,4.0,0.4918788515740696,0.456378684373955,0.0517424640519753,E:6N,20N,1.0777866460805734,9.506289671090602,4.392317422778761
33,5.0,8.0,6.0,8.0,6.0,10.0,0.5260285501995621,0.4255768231820782,0.0483946266183597,E:6N,20N,1.2360366484866276,10.869565217391306,4.087462841250339
34,6.0,8.0,8.0,8.0,8.0,5.0,0.4486679813762442,0.4500507602366477,0.101281258387108,E:6N,20N,0.9969275046670816,4.429921078403137,4.459431618637297
35,5.0,4.0,4.0,6.0,7.0,9.0,0.4754761549966609,0.409849275074369,0.1146745699289699,E:6N,20N,1.160124426010961,4.146308595629995,4.0
36,5.0,8.0,8.0,6.0,6.0,7.0,0.4613117400473872,0.4736376181425261,0.0650506418100867,E:6N,20N,0.9739761420482657,7.091578610310599,4.247927513443585
37,5.0,7.0,7.0,5.0,10.0,8.0,0.4166394246485779,0.4149286259126076,0.1684319494388144,E:6N,20N,1.0041231157098585,2.4736365400789286,4.459431618637297
38,3.0,5.0,7.0,7.0,14.0,6.0,0.4790048363810036,0.4479608697800297,0.0730342938389666,E:6N,20N,1.0693006213159153,6.558628983764283,4.584962500721156
39,6.0,9.0,6.0,9.0,7.0,6.0,0.4982913389689171,0.4658676564365016,0.0358410045945813,E:6N,20N,1.0695984837849222,13.9028284671533,4.247927513443585
40,8.0,9.0,5.0,6.0,7.0,4.0,0.4421735947913857,0.5038717879570058,0.0539546172516084,E:6N,20N,0.8775518005963757,8.19528739735809,4.321928094887363
41,8.0,7.0,7.0,13.0,5.0,5.0,0.5513425653183047,0.3851171506242591,0.0635402840574361,E:6N,20N,1.4316229864720411,8.677055406613047,4.321928094887363
42,5.0,9.0,9.0,8.0,8.0,8.0,0.4701027402583272,0.4462388154043034,0.0836584443373693,E:6N,20N,1.0534779226509072,5.619310088561347,4.459431618637297
43,6.0,7.0,8.0,6.0,7.0,5.0,0.4649250633671586,0.395048971553224,0.1400259650796174,E:6N,20N,1.176879568979008,3.320277514979502,4.392317422778761
44,6.0,9.0,8.0,6.0,6.0,11.0,0.5298014034711167,0.4474175296762,0.0227810668526832,E:6N,20N,1.1841319759074675,23.256215650353337,4.321928094887363
45,7.0,7.0,8.0,8.0,6.0,7.0,0.4840595980293848,0.4252245280551074,0.0907158739155077,E:6N,20N,1.138362361746575,5.335996635828427,4.392317422778761
46,5.0,6.0,13.0,7.0,6.0,9.0,0.4853725150345335,0.4322855116993618,0.0823419732661046,E:6N,20N,1.1228054188688417,5.894594163610275,4.584962500721156
47,8.0,5.0,4.0,8.0,6.0,8.0,0.469937319189971,0.4610474927675988,0.06901518804243,E:6N,20N,1.0192818019007281,6.809186970570264,4.169925001442312
48,4.0,8.0,4.0,4.0,5.0,4.0,0.5012984648664857,0.4021707119871063,0.0965308231464079,E:6N,20N,1.246481779813338,5.193143998224985,3.700439718141092
49,6.0,7.0,6.0,8.0,6.0,8.0,0.5143453836789851,0.4252353670385633,0.0604192492824516,E:6N,20N,1.2095545750604058,8.512939001848432,4.169925001442312
50,5.0,6.0,6.0,10.0,9.0,6.0,0.4984138583932634,0.4562385468396198,0.0453475947671167,E:6N,20N,1.092441359560242,10.990965694054465,4.321928094887363
51,6.0,5.0,6.0,8.0,4.0,7.0,0.4424035369774919,0.4901996248660236,0.0673968381564844,E:6N,20N,0.9024966861172224,6.564158632342715,4.0
52,6.0,9.0,8.0,7.0,5.0,9.0,0.5197870395093493,0.4381872466441731,0.0420257138464774,E:6N,20N,1.1862212866533717,12.368309587986165,4.247927513443585
53,8.0,8.0,8.0,6.0,7.0,10.0,0.4837890522101048,0.4496549180759707,0.0665560297139244,E:6N,20N,1.0759118443098337,7.268898915538674,4.523561956057013
54,10.0,7.0,5.0,10.0,8.0,7.0,0.476932520865481,0.452603538965793,0.070463940168726,E:6N,20N,1.0537534062488334,6.768462276214834,4.523561956057013
55,9.0,6.0,11.0,6.0,6.0,7.0,0.4768199103448636,0.4512676734125967,0.0719124162425396,E:6N,20N,1.0566232381305636,6.630564445737564,4.700439718141092
56,8.0,4.0,10.0,11.0,4.0,8.0,0.447094190505529,0.429402266860706,0.1235035426337649,E:6N,20N,1.0412012814328298,3.620092031135769,4.459431618637297
57,8.0,6.0,7.0,7.0,10.0,5.0,0.4877968954553955,0.402772582756686,0.1094305217879184,E:6N,20N,1.2110975680538627,4.457594531083104,4.643856189774724
58,9.0,6.0,8.0,8.0,6.0,8.0,0.5295047509858078,0.4146125384334775,0.0558827105807146,E:6N,20N,1.2771074241662477,9.475287534970478,4.523561956057013
59,8.0,5.0,11.0,6.0,8.0,6.0,0.4727211955232571,0.4623164341319302,0.0649623703448127,E:6N,20N,1.022505713885909,7.276846473029048,4.754887502163468
60,4.0,9.0,5.0,7.0,6.0,7.0,0.5628309853810838,0.4086087366589516,0.0285602779599646,E:6N,20N,1.3774325776368677,19.70677547921811,3.9068905956085187
61,4.0,8.0,9.0,8.0,5.0,5.0,0.4727445094011692,0.4546668046921396,0.0725886859066911,E:6N,20N,1.0397603355302576,6.51264730165879,4.169925001442312
62,6.0,6.0,9.0,7.0,6.0,9.0,0.4644076553304281,0.4682881081809605,0.0673042364886113,E:6N,20N,0.9917135353583806,6.900125156445562,4.392317422778761
63,5.0,6.0,9.0,7.0,7.0,4.0,0.469390648664325,0.4303741178745207,0.1002352334611542,E:6N,20N,1.0906572425463092,4.682890760624962,4.392317422778761
64,6.0,6.0,9.0,4.0,9.0,6.0,0.5217819967515026,0.4393371548471499,0.0388808484013474,E:6N,20N,1.1876573401424155,13.42002600780235,4.584962500721156
65,6.0,7.0,7.0,7.0,4.0,3.0,0.4714296212312085,0.4698391702359956,0.0587312085327958,E:6N,20N,1.0033850966372473,8.026901421038524,4.087462841250339
66,5.0,10.0,8.0,8.0,9.0,5.0,0.4487926813026953,0.4170755944392653,0.1341317242580394,E:6N,20N,1.0760463745333069,3.345910028259375,4.459431618637297
67,5.0,7.0,7.0,9.0,6.0,7.0,0.5416819459723751,0.4009018185769194,0.0574162354507055,E:6N,20N,1.3511586150823227,9.43429923122414,4.169925001442312
68,7.0,9.0,10.0,6.0,9.0,5.0,0.4881878038832311,0.4383104901624379,0.0735017059543309,E:6N,20N,1.1137944786635352,6.641856777944156,4.700439718141092
69,12.0,10.0,8.0,9.0,6.0,7.0,0.3713356881622956,0.4533775124253696,0.1752867994123347,E:6N,20N,0.8190430226144512,2.1184463941793283,4.700439718141092
70,8.0,6.0,5.0,8.0,8.0,12.0,0.4928240697171036,0.458153739012592,0.0490221912703043,E:6N,20N,1.0756740101679247,10.053081205605691,4.392317422778761
71,7.0,8.0,4.0,7.0,4.0,6.0,0.5490521569832975,0.4232349625986269,0.0277128804180756,E:6N,20N,1.2972750493299599,19.812164910334644,3.9068905956085187
72,5.0,9.0,5.0,6.0,8.0,9.0,0.5185539606592238,0.4348250304906652,0.046621008850111,E:6N,20N,1.1925577515031212,11.122752884357395,4.169925001442312
73,11.0,6.0,6.0,5.0,8.0,6.0,0.4476408307024891,0.4694446234134398,0.082914545884071,E:6N,20N,0.9535540687367761,5.398821472511821,4.643856189774724
74,6.0,4.0,8.0,8.0,6.0,4.0,0.481088618311297,0.3988280504303512,0.1200833312583518,E:6N,20N,1.2062557229667858,4.00628974288084,4.321928094887363
75,7.0,5.0,9.0,8.0,5.0,7.0,0.4512120140381424,0.4384525396523111,0.1103354463095464,E:6N,20N,1.0291011528772291,4.089456553900781,4.392317422778761
76,7.0,7.0,9.0,6.0,6.0,6.0,0.4400340232492203,0.3941693490551877,0.1657966276955919,E:6N,20N,1.1163577896251164,2.6540589477919743,4.459431618637297
77,5.0,7.0,5.0,4.0,8.0,9.0,0.5970900481885038,0.382310997604556,0.0205989542069402,E:6N,20N,1.561791452324646,28.986425339366605,4.169925001442312
78,8.0,8.0,7.0,9.0,12.0,5.0,0.4402106804497722,0.4905095450919541,0.0692797744582736,E:6N,20N,0.897455890215648,6.354100946372248,4.754887502163468
79,5.0,5.0,7.0,7.0,5.0,6.0,0.5245308656731441,0.3997156571025962,0.0757534772242597,E:6N,20N,1.312259993704753,6.9241820295632,4.087462841250339
80,6.0,4.0,8.0,6.0,5.0,5.0,0.4491547436665412,0.4407896480616621,0.1100556082717967,E:6N,20N,1.01897752281993,4.081161793747892,4.247927513443585
81,6.0,8.0,9.0,9.0,6.0,6.0,0.5113300334276164,0.3955761978229193,0.0930937687494643,E:6N,20N,1.2926208306813105,5.4926343652894465,4.392317422778761
82,5.0,6.0,6.0,8.0,9.0,6.0,0.5699744764599157,0.4004305175435899,0.0295950059964943,E:6N,20N,1.423404189961295,19.25914380714883,4.321928094887363
83,5.0,9.0,7.0,5.0,8.0,7.0,0.4336971674157368,0.4918354243670502,0.074467408217213,E:6N,20N,0.8817932705312304,5.823986329035264,4.321928094887363
84,8.0,7.0,10.0,5.0,7.0,9.0,0.4957706585205522,0.4164765476973048,0.087752793782143,E:6N,20N,1.190392739427139,5.649628201597356,4.643856189774724
85,9.0,7.0,6.0,6.0,10.0,6.0,0.5217858227883875,0.4288136670976494,0.0494005101139631,E:6N,20N,1.2168124824938624,10.562356979405042,4.643856189774724
86,7.0,6.0,8.0,8.0,5.0,8.0,0.4454348434004474,0.4341293144774688,0.1204358421220837,E:6N,20N,1.0260418463945158,3.6985239240401366,4.321928094887363
87,6.0,6.0,9.0,11.0,5.0,4.0,0.5372149990578481,0.4110808480508876,0.0517041528912642,E:6N,20N,1.306835386773714,10.390171176145786,4.321928094887363
88,5.0,6.0,7.0,7.0,5.0,5.0,0.5332303874258927,0.4063311733075969,0.0604384392665104,E:6N,20N,1.3123048942696596,8.822702801350488,4.087462841250339
89,8.0,7.0,4.0,10.0,6.0,5.0,0.4835204197462351,0.4220921726408193,0.0943874076129455,E:6N,20N,1.145532779537441,5.1227216847506565,4.169925001442312
90,7.0,6.0,7.0,5.0,6.0,8.0,0.488379194705399,0.4609789681746508,0.0506418371199502,E:6N,20N,1.0594392118131668,9.643789058217312,4.321928094887363
91,4.0,7.0,5.0,7.0,6.0,9.0,0.4757251079496772,0.4875762434360658,0.0366986486142569,E:6N,20N,0.9756937799043062,12.963014331946402,3.9068905956085187
92,6.0,7.0,5.0,8.0,5.0,4.0,0.4711479815992143,0.4458779138884581,0.0829741045123274,E:6N,20N,1.0566748585736807,5.678253285990164,4.0
93,6.0,7.0,7.0,4.0,5.0,9.0,0.459912858508113,0.4610329555146794,0.0790541859772075,E:6N,20N,0.9975704621694214,5.817691407773306,4.169925001442312
94,7.0,9.0,7.0,8.0,8.0,4.0,0.5160802477747705,0.445168671000865,0.0387510812243645,E:6N,20N,1.159291480720052,13.317828341013831,4.459431618637297
95,9.0,9.0,5.0,7.0,3.0,8.0,0.4838873472279624,0.4226663517742221,0.0934463009978154,E:6N,20N,1.1448447343791468,5.178239716939409,4.087462841250339
96,3.0,7.0,7.0,7.0,6.0,7.0,0.4225907700341115,0.5508919500303655,0.026517279935523,E:6N,20N,0.7671028229960849,15.93642979452058,4.0
97,8.0,8.0,5.0,6.0,5.0,7.0,0.5032784018883595,0.4363279713249114,0.060393626786729,E:6N,20N,1.1534406111076327,8.333303175608435,4.169925001442312
98,3.0,7.0,7.0,6.0,7.0,5.0,0.4650567809503188,0.4908005173818654,0.0441427016678157,E:6N,20N,0.9475474545771174,10.535303988640782,4.087462841250339
99,8.0,8.0,7.0,5.0,9.0,6.0,0.456389886544728,0.4115262945080037,0.1320838189472682,E:6N,20N,1.1090175588667075,3.4553050493409225,4.584962500721156
